id,year,month,day,hour,season,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,date
48755,2015,7,25,11,2,83.0,21.0,58.0,1001.0,30.0,3,3.58,0.0,2015-07-25 11:00:00
48756,2015,7,25,12,2,77.0,22.0,58.0,1001.0,31.0,0,1.79,0.0,2015-07-25 12:00:00
48757,2015,7,25,13,2,59.0,22.0,55.0,1000.0,32.0,0,3.58,0.0,2015-07-25 13:00:00
48758,2015,7,25,14,2,49.0,22.0,52.0,1000.0,33.0,3,3.13,0.0,2015-07-25 14:00:00
48759,2015,7,25,15,2,57.0,21.0,46.0,999.0,34.0,3,6.26,0.0,2015-07-25 15:00:00
48760,2015,7,25,16,2,60.0,22.0,52.0,999.0,33.0,3,10.28,0.0,2015-07-25 16:00:00
48761,2015,7,25,17,2,61.0,22.0,52.0,999.0,33.0,3,14.3,0.0,2015-07-25 17:00:00
48762,2015,7,25,18,2,85.0,21.0,52.0,999.0,32.0,3,18.32,0.0,2015-07-25 18:00:00
48763,2015,7,25,19,2,113.0,22.0,58.0,999.0,31.0,3,21.45,0.0,2015-07-25 19:00:00
48764,2015,7,25,20,2,108.0,24.0,74.0,999.0,29.0,3,23.24,0.0,2015-07-25 20:00:00
48765,2015,7,25,21,2,108.0,24.0,70.0,1000.0,30.0,3,26.37,0.0,2015-07-25 21:00:00
48766,2015,7,25,22,2,102.0,24.0,78.0,1001.0,28.0,3,28.16,0.0,2015-07-25 22:00:00
48767,2015,7,25,23,2,112.0,24.0,74.0,1001.0,29.0,3,29.95,0.0,2015-07-25 23:00:00
48768,2015,7,26,0,2,112.0,24.0,78.0,1001.0,28.0,3,31.74,0.0,2015-07-26 00:00:00
48769,2015,7,26,1,2,120.0,24.0,78.0,1000.0,28.0,3,33.53,0.0,2015-07-26 01:00:00
48770,2015,7,26,2,2,135.0,23.0,78.0,1001.0,27.0,0,0.89,0.0,2015-07-26 02:00:00
48771,2015,7,26,3,2,125.0,23.0,83.0,1001.0,26.0,0,1.78,0.0,2015-07-26 03:00:00
48772,2015,7,26,4,2,137.0,23.0,94.0,1001.0,24.0,0,2.67,0.0,2015-07-26 04:00:00
48773,2015,7,26,5,2,142.0,23.0,94.0,1002.0,24.0,3,0.89,0.0,2015-07-26 05:00:00
48774,2015,7,26,6,2,145.0,23.0,88.0,1003.0,25.0,3,1.78,0.0,2015-07-26 06:00:00
48775,2015,7,26,7,2,137.0,24.0,83.0,1003.0,27.0,2,0.89,0.0,2015-07-26 07:00:00
48776,2015,7,26,8,2,124.0,24.0,74.0,1004.0,29.0,0,0.89,0.0,2015-07-26 08:00:00
48777,2015,7,26,9,2,114.0,24.0,70.0,1004.0,30.0,2,1.79,0.0,2015-07-26 09:00:00
48778,2015,7,26,10,2,111.0,24.0,66.0,1004.0,31.0,0,0.89,0.0,2015-07-26 10:00:00
48779,2015,7,26,11,2,85.0,24.0,59.0,1004.0,33.0,0,1.78,0.0,2015-07-26 11:00:00
48780,2015,7,26,12,2,96.0,24.0,59.0,1004.0,33.0,3,1.79,0.0,2015-07-26 12:00:00
48781,2015,7,26,13,2,91.0,24.0,59.0,1004.0,33.0,0,0.89,0.0,2015-07-26 13:00:00
48782,2015,7,26,14,2,69.0,23.0,52.0,1003.0,34.0,0,1.78,0.0,2015-07-26 14:00:00
48783,2015,7,26,15,2,73.0,23.0,49.0,1003.0,35.0,0,3.57,0.0,2015-07-26 15:00:00
48784,2015,7,26,16,2,86.0,22.0,49.0,1002.0,34.0,3,1.79,0.0,2015-07-26 16:00:00
48785,2015,7,26,17,2,66.0,23.0,59.0,1002.0,32.0,3,2.68,0.0,2015-07-26 17:00:00
48786,2015,7,26,18,2,69.0,24.0,62.0,1002.0,32.0,3,5.81,0.0,2015-07-26 18:00:00
48787,2015,7,26,19,2,70.0,24.0,62.0,1002.0,32.0,3,7.6,0.0,2015-07-26 19:00:00
48788,2015,7,26,20,2,70.0,23.0,66.0,1004.0,30.0,3,9.39,0.0,2015-07-26 20:00:00
48789,2015,7,26,21,2,80.0,24.0,74.0,1004.0,29.0,3,11.18,0.0,2015-07-26 21:00:00
48790,2015,7,26,22,2,109.0,23.0,74.0,1004.0,28.0,0,0.89,0.0,2015-07-26 22:00:00
48791,2015,7,26,23,2,102.0,21.0,65.0,1004.0,28.0,3,1.79,0.0,2015-07-26 23:00:00
48792,2015,7,27,0,2,80.0,21.0,69.0,1005.0,27.0,0,0.89,0.0,2015-07-27 00:00:00
48793,2015,7,27,1,2,79.0,22.0,78.0,1004.0,26.0,2,0.89,0.0,2015-07-27 01:00:00
48794,2015,7,27,2,2,93.0,22.0,78.0,1004.0,26.0,2,2.68,0.0,2015-07-27 02:00:00
48795,2015,7,27,3,2,52.0,22.0,74.0,1004.0,27.0,3,1.79,0.0,2015-07-27 03:00:00
48796,2015,7,27,4,2,28.0,23.0,83.0,1004.0,26.0,3,3.58,0.0,2015-07-27 04:00:00
48797,2015,7,27,5,2,36.0,22.0,88.0,1005.0,24.0,3,5.37,0.0,2015-07-27 05:00:00
48798,2015,7,27,6,2,39.0,23.0,94.0,1005.0,24.0,0,0.89,0.0,2015-07-27 06:00:00
48799,2015,7,27,7,2,38.0,22.0,83.0,1005.0,25.0,3,1.79,0.0,2015-07-27 07:00:00
48800,2015,7,27,8,2,35.0,22.0,74.0,1006.0,27.0,0,0.89,0.0,2015-07-27 08:00:00
48801,2015,7,27,9,2,39.0,22.0,69.0,1006.0,28.0,0,1.78,0.0,2015-07-27 09:00:00
48802,2015,7,27,10,2,42.0,23.0,66.0,1005.0,30.0,0,2.67,0.0,2015-07-27 10:00:00
48803,2015,7,27,11,2,54.0,23.0,62.0,1005.0,31.0,0,3.56,0.0,2015-07-27 11:00:00
48804,2015,7,27,12,2,64.0,23.0,62.0,1005.0,31.0,3,3.13,0.0,2015-07-27 12:00:00
48805,2015,7,27,13,2,72.0,24.0,62.0,1004.0,32.0,3,6.26,0.0,2015-07-27 13:00:00
48806,2015,7,27,14,2,82.0,25.0,62.0,1003.0,33.0,3,9.39,0.0,2015-07-27 14:00:00
48807,2015,7,27,15,2,77.0,25.0,66.0,1002.0,32.0,3,13.41,0.0,2015-07-27 15:00:00
48808,2015,7,27,16,2,67.0,25.0,62.0,1002.0,33.0,3,17.43,0.0,2015-07-27 16:00:00
48809,2015,7,27,17,2,94.0,23.0,52.0,1001.0,34.0,3,21.45,0.0,2015-07-27 17:00:00
48810,2015,7,27,18,2,92.0,25.0,66.0,1001.0,32.0,3,24.58,0.0,2015-07-27 18:00:00
48811,2015,7,27,19,2,93.0,25.0,66.0,1002.0,32.0,3,27.71,0.0,2015-07-27 19:00:00
48812,2015,7,27,20,2,17.0,26.0,74.0,1001.0,31.0,3,32.63,0.3,2015-07-27 20:00:00
48813,2015,7,27,21,2,31.0,23.0,94.0,1004.0,24.0,1,3.13,21.9,2015-07-27 21:00:00
48814,2015,7,27,22,2,27.0,23.0,94.0,1006.0,24.0,3,4.02,3.0,2015-07-27 22:00:00
48815,2015,7,27,23,2,37.0,23.0,94.0,1005.0,24.0,2,1.79,2.5,2015-07-27 23:00:00
48816,2015,7,28,0,2,40.0,23.0,100.0,1005.0,23.0,0,0.89,0.7,2015-07-28 00:00:00
48817,2015,7,28,1,2,49.0,22.0,94.0,1005.0,23.0,3,3.13,0.0,2015-07-28 01:00:00
48818,2015,7,28,2,2,59.0,23.0,100.0,1004.0,23.0,1,0.89,0.0,2015-07-28 02:00:00
48819,2015,7,28,3,2,51.0,23.0,100.0,1004.0,23.0,1,4.02,0.0,2015-07-28 03:00:00
48820,2015,7,28,4,2,56.0,23.0,100.0,1002.0,23.0,3,1.79,0.3,2015-07-28 04:00:00
48821,2015,7,28,5,2,60.0,23.0,100.0,1003.0,23.0,1,1.79,0.0,2015-07-28 05:00:00
48822,2015,7,28,6,2,51.0,23.0,94.0,1004.0,24.0,0,0.89,0.1,2015-07-28 06:00:00
48823,2015,7,28,7,2,46.0,23.0,88.0,1003.0,25.0,1,1.79,0.0,2015-07-28 07:00:00
48824,2015,7,28,8,2,41.0,23.0,88.0,1004.0,25.0,0,0.89,0.0,2015-07-28 08:00:00
48825,2015,7,28,9,2,40.0,24.0,94.0,1004.0,25.0,2,1.79,0.0,2015-07-28 09:00:00
48826,2015,7,28,10,2,33.0,23.0,83.0,1005.0,26.0,0,0.89,0.1,2015-07-28 10:00:00
48827,2015,7,28,11,2,25.0,24.0,83.0,1004.0,27.0,3,1.79,0.0,2015-07-28 11:00:00
48828,2015,7,28,12,2,33.0,22.0,69.0,1004.0,28.0,0,1.79,0.0,2015-07-28 12:00:00
48829,2015,7,28,13,2,38.0,23.0,74.0,1002.0,28.0,3,1.79,0.0,2015-07-28 13:00:00
48830,2015,7,28,14,2,33.0,24.0,70.0,1002.0,30.0,1,3.13,0.0,2015-07-28 14:00:00
48831,2015,7,28,15,2,43.0,22.0,62.0,1002.0,30.0,2,1.79,0.0,2015-07-28 15:00:00
48832,2015,7,28,16,2,43.0,22.0,62.0,1001.0,30.0,0,0.89,0.0,2015-07-28 16:00:00
48833,2015,7,28,17,2,49.0,22.0,58.0,1001.0,31.0,3,1.79,0.0,2015-07-28 17:00:00
48834,2015,7,28,18,2,56.0,23.0,66.0,1001.0,30.0,0,0.89,0.0,2015-07-28 18:00:00
48835,2015,7,28,19,2,55.0,23.0,70.0,1001.0,29.0,3,1.79,0.0,2015-07-28 19:00:00
48836,2015,7,28,20,2,66.0,23.0,74.0,1002.0,28.0,3,3.58,0.0,2015-07-28 20:00:00
48837,2015,7,28,21,2,72.0,24.0,83.0,1002.0,27.0,2,0.89,0.0,2015-07-28 21:00:00
48838,2015,7,28,22,2,82.0,23.0,78.0,1002.0,27.0,3,1.79,0.0,2015-07-28 22:00:00
48839,2015,7,28,23,2,95.0,24.0,94.0,1003.0,25.0,0,0.89,0.0,2015-07-28 23:00:00
48840,2015,7,29,0,2,81.0,24.0,88.0,1003.0,26.0,1,1.79,0.0,2015-07-29 00:00:00
48841,2015,7,29,1,2,94.0,23.0,83.0,1001.0,26.0,3,1.79,0.0,2015-07-29 01:00:00
48842,2015,7,29,2,2,86.0,23.0,88.0,1001.0,25.0,0,0.89,0.0,2015-07-29 02:00:00
48843,2015,7,29,3,2,98.0,23.0,83.0,1001.0,26.0,0,1.78,0.0,2015-07-29 03:00:00
48844,2015,7,29,4,2,74.0,23.0,83.0,1000.0,26.0,1,4.92,0.0,2015-07-29 04:00:00
48845,2015,7,29,5,2,80.0,23.0,88.0,1000.0,25.0,0,0.89,0.0,2015-07-29 05:00:00
48846,2015,7,29,6,2,78.0,24.0,94.0,1001.0,25.0,1,0.89,0.0,2015-07-29 06:00:00
48847,2015,7,29,7,2,75.0,23.0,83.0,1000.0,26.0,2,1.79,0.0,2015-07-29 07:00:00
48848,2015,7,29,8,2,71.0,23.0,78.0,1001.0,27.0,2,3.58,0.0,2015-07-29 08:00:00
48849,2015,7,29,9,2,70.0,24.0,74.0,1002.0,29.0,3,1.79,0.0,2015-07-29 09:00:00
48850,2015,7,29,10,2,74.0,25.0,79.0,1002.0,29.0,0,0.89,0.0,2015-07-29 10:00:00
48851,2015,7,29,11,2,67.0,25.0,70.0,1002.0,31.0,0,1.78,0.0,2015-07-29 11:00:00
48852,2015,7,29,12,2,75.0,25.0,66.0,1002.0,32.0,0,2.67,0.0,2015-07-29 12:00:00
48853,2015,7,29,13,2,80.0,26.0,70.0,1001.0,32.0,3,1.79,0.0,2015-07-29 13:00:00
48854,2015,7,29,14,2,90.0,25.0,66.0,1001.0,32.0,3,3.58,0.0,2015-07-29 14:00:00
48855,2015,7,29,15,2,86.0,25.0,70.0,1001.0,31.0,3,6.71,0.0,2015-07-29 15:00:00
48856,2015,7,29,16,2,102.0,25.0,70.0,1000.0,31.0,3,8.5,0.0,2015-07-29 16:00:00
48857,2015,7,29,17,2,92.0,26.0,74.0,1000.0,31.0,0,0.89,0.0,2015-07-29 17:00:00
48858,2015,7,29,18,2,92.0,26.0,74.0,1000.0,31.0,0,1.78,0.0,2015-07-29 18:00:00
48859,2015,7,29,19,2,77.0,26.0,79.0,1000.0,30.0,3,1.79,0.0,2015-07-29 19:00:00
48860,2015,7,29,20,2,92.0,26.0,79.0,1001.0,30.0,0,0.89,0.0,2015-07-29 20:00:00
48861,2015,7,29,21,2,93.0,27.0,94.0,1001.0,28.0,1,1.79,0.0,2015-07-29 21:00:00
48862,2015,7,29,22,2,98.0,27.0,88.0,1001.0,29.0,2,1.79,0.0,2015-07-29 22:00:00
48863,2015,7,29,23,2,22.0,22.0,74.0,1002.0,27.0,3,3.13,0.0,2015-07-29 23:00:00
48864,2015,7,30,0,2,12.0,23.0,88.0,1003.0,25.0,3,8.94,0.0,2015-07-30 00:00:00
48865,2015,7,30,1,2,16.0,22.0,88.0,1001.0,24.0,0,0.89,0.0,2015-07-30 01:00:00
48866,2015,7,30,2,2,13.0,22.0,83.0,1001.0,25.0,1,4.02,0.0,2015-07-30 02:00:00
48867,2015,7,30,3,2,20.0,22.0,83.0,1001.0,25.0,1,5.81,0.0,2015-07-30 03:00:00
48868,2015,7,30,4,2,33.0,22.0,88.0,1002.0,24.0,3,3.13,0.0,2015-07-30 04:00:00
48869,2015,7,30,5,2,32.0,22.0,88.0,1003.0,24.0,3,4.92,0.0,2015-07-30 05:00:00
48870,2015,7,30,6,2,38.0,22.0,94.0,1004.0,23.0,0,0.45,0.0,2015-07-30 06:00:00
48871,2015,7,30,7,2,30.0,22.0,83.0,1004.0,25.0,0,1.34,0.0,2015-07-30 07:00:00
48872,2015,7,30,8,2,44.0,22.0,78.0,1005.0,26.0,3,3.13,0.0,2015-07-30 08:00:00
48873,2015,7,30,9,2,62.0,23.0,78.0,1005.0,27.0,3,6.26,0.0,2015-07-30 09:00:00
48874,2015,7,30,10,2,44.0,22.0,74.0,1005.0,27.0,3,8.05,0.0,2015-07-30 10:00:00
48875,2015,7,30,11,2,69.0,22.0,74.0,1005.0,27.0,3,9.84,0.0,2015-07-30 11:00:00
48876,2015,7,30,12,2,66.0,23.0,78.0,1005.0,27.0,3,11.63,0.0,2015-07-30 12:00:00
48877,2015,7,30,13,2,76.0,23.0,78.0,1004.0,27.0,3,14.76,0.0,2015-07-30 13:00:00
48878,2015,7,30,14,2,77.0,23.0,74.0,1005.0,28.0,0,0.89,0.0,2015-07-30 14:00:00
48879,2015,7,30,15,2,74.0,23.0,78.0,1004.0,27.0,0,1.78,0.0,2015-07-30 15:00:00
48880,2015,7,30,16,2,78.0,23.0,100.0,1004.0,23.0,3,3.13,0.0,2015-07-30 16:00:00
48881,2015,7,30,17,2,23.0,21.0,94.0,1005.0,22.0,2,4.02,0.0,2015-07-30 17:00:00
48882,2015,7,30,18,2,14.0,20.0,94.0,1005.0,21.0,3,3.13,0.0,2015-07-30 18:00:00
48883,2015,7,30,19,2,15.0,21.0,94.0,1005.0,22.0,2,1.79,0.0,2015-07-30 19:00:00
48884,2015,7,30,20,2,18.0,21.0,94.0,1006.0,22.0,0,0.89,0.0,2015-07-30 20:00:00
48885,2015,7,30,21,2,12.0,21.0,88.0,1006.0,23.0,1,4.02,0.0,2015-07-30 21:00:00
48886,2015,7,30,22,2,24.0,21.0,88.0,1007.0,23.0,1,5.81,0.0,2015-07-30 22:00:00
48887,2015,7,30,23,2,19.0,21.0,88.0,1006.0,23.0,1,6.7,0.0,2015-07-30 23:00:00
48888,2015,7,31,0,2,14.0,21.0,88.0,1006.0,23.0,1,8.49,0.0,2015-07-31 00:00:00
48889,2015,7,31,1,2,23.0,22.0,94.0,1007.0,23.0,3,0.89,0.0,2015-07-31 01:00:00
48890,2015,7,31,2,2,18.0,22.0,94.0,1007.0,23.0,0,0.45,0.0,2015-07-31 02:00:00
48891,2015,7,31,3,2,12.0,21.0,94.0,1008.0,22.0,1,3.13,0.0,2015-07-31 03:00:00
48892,2015,7,31,4,2,18.0,21.0,100.0,1008.0,21.0,1,6.26,0.0,2015-07-31 04:00:00
48893,2015,7,31,5,2,12.0,21.0,100.0,1008.0,21.0,2,3.13,0.0,2015-07-31 05:00:00
48894,2015,7,31,6,2,14.0,21.0,100.0,1008.0,21.0,1,3.13,0.0,2015-07-31 06:00:00
48895,2015,7,31,7,2,20.0,21.0,94.0,1008.0,22.0,1,4.92,0.0,2015-07-31 07:00:00
48896,2015,7,31,8,2,16.0,22.0,88.0,1008.0,24.0,2,1.79,0.0,2015-07-31 08:00:00
48897,2015,7,31,9,2,17.0,22.0,83.0,1008.0,25.0,1,3.13,0.0,2015-07-31 09:00:00
48898,2015,7,31,10,2,15.0,22.0,83.0,1008.0,25.0,1,6.26,0.0,2015-07-31 10:00:00
48899,2015,7,31,11,2,15.0,22.0,78.0,1008.0,26.0,2,1.79,0.0,2015-07-31 11:00:00
48900,2015,7,31,12,2,15.0,21.0,62.0,1008.0,29.0,0,0.89,0.0,2015-07-31 12:00:00
48901,2015,7,31,13,2,14.0,20.0,58.0,1007.0,29.0,0,2.68,0.0,2015-07-31 13:00:00
48902,2015,7,31,14,2,22.0,21.0,58.0,1007.0,30.0,0,4.47,0.0,2015-07-31 14:00:00
48903,2015,7,31,15,2,21.0,22.0,62.0,1007.0,30.0,0,5.36,0.0,2015-07-31 15:00:00
48904,2015,7,31,16,2,26.0,21.0,58.0,1006.0,30.0,0,6.25,0.0,2015-07-31 16:00:00
48905,2015,7,31,17,2,36.0,22.0,65.0,1006.0,29.0,3,1.79,0.0,2015-07-31 17:00:00
48906,2015,7,31,18,2,32.0,22.0,65.0,1006.0,29.0,3,3.58,0.0,2015-07-31 18:00:00
48907,2015,7,31,19,2,40.0,22.0,69.0,1007.0,28.0,3,5.37,0.0,2015-07-31 19:00:00
48908,2015,7,31,20,2,46.0,22.0,69.0,1007.0,28.0,3,8.5,0.0,2015-07-31 20:00:00
48909,2015,7,31,21,2,37.0,21.0,65.0,1007.0,28.0,3,10.29,0.0,2015-07-31 21:00:00
48910,2015,7,31,22,2,44.0,21.0,65.0,1008.0,28.0,1,1.79,0.0,2015-07-31 22:00:00
48911,2015,7,31,23,2,47.0,23.0,83.0,1007.0,26.0,0,0.89,0.0,2015-07-31 23:00:00
48912,2015,8,1,0,2,66.0,23.0,88.0,1007.0,25.0,2,1.79,0.0,2015-08-01 00:00:00
48913,2015,8,1,1,2,61.0,23.0,88.0,1007.0,25.0,3,1.79,0.0,2015-08-01 01:00:00
48914,2015,8,1,2,2,80.0,23.0,88.0,1007.0,25.0,0,0.89,0.0,2015-08-01 02:00:00
48915,2015,8,1,3,2,91.0,23.0,94.0,1007.0,24.0,3,0.89,0.0,2015-08-01 03:00:00
48916,2015,8,1,4,2,81.0,23.0,94.0,1007.0,24.0,3,2.68,0.0,2015-08-01 04:00:00
48917,2015,8,1,5,2,87.0,23.0,94.0,1007.0,24.0,0,0.89,0.0,2015-08-01 05:00:00
48918,2015,8,1,6,2,77.0,23.0,94.0,1007.0,24.0,0,1.78,0.0,2015-08-01 06:00:00
48919,2015,8,1,7,2,83.0,23.0,88.0,1007.0,25.0,3,1.79,0.0,2015-08-01 07:00:00
48920,2015,8,1,8,2,76.0,23.0,88.0,1007.0,25.0,3,3.58,0.0,2015-08-01 08:00:00
48921,2015,8,1,9,2,67.0,23.0,83.0,1008.0,26.0,3,5.37,0.0,2015-08-01 09:00:00
48922,2015,8,1,10,2,60.0,24.0,83.0,1008.0,27.0,3,7.16,0.0,2015-08-01 10:00:00
48923,2015,8,1,11,2,59.0,23.0,78.0,1008.0,27.0,3,8.95,0.0,2015-08-01 11:00:00
48924,2015,8,1,12,2,61.0,24.0,83.0,1008.0,27.0,0,0.89,0.0,2015-08-01 12:00:00
48925,2015,8,1,13,2,74.0,24.0,94.0,1007.0,25.0,3,1.79,0.0,2015-08-01 13:00:00
48926,2015,8,1,14,2,78.0,24.0,94.0,1007.0,25.0,3,3.58,0.0,2015-08-01 14:00:00
48927,2015,8,1,15,2,50.0,24.0,88.0,1006.0,26.0,3,5.37,0.0,2015-08-01 15:00:00
48928,2015,8,1,16,2,51.0,24.0,88.0,1006.0,26.0,0,0.89,0.0,2015-08-01 16:00:00
48929,2015,8,1,17,2,61.0,24.0,88.0,1004.0,26.0,3,1.79,0.0,2015-08-01 17:00:00
48930,2015,8,1,18,2,68.0,24.0,88.0,1004.0,26.0,0,0.89,0.0,2015-08-01 18:00:00
48931,2015,8,1,19,2,87.0,23.0,88.0,1005.0,25.0,1,4.02,0.0,2015-08-01 19:00:00
48932,2015,8,1,20,2,95.0,23.0,94.0,1006.0,24.0,1,5.81,0.0,2015-08-01 20:00:00
48933,2015,8,1,21,2,93.0,24.0,100.0,1006.0,24.0,0,0.89,0.0,2015-08-01 21:00:00
48934,2015,8,1,22,2,78.0,23.0,94.0,1005.0,24.0,0,4.02,30.4,2015-08-01 22:00:00
48935,2015,8,1,23,2,55.0,22.0,94.0,1004.0,23.0,3,1.79,1.1,2015-08-01 23:00:00
48936,2015,8,2,0,2,45.0,23.0,94.0,1004.0,24.0,2,1.79,0.3,2015-08-02 00:00:00
48937,2015,8,2,1,2,65.0,22.0,88.0,1004.0,24.0,2,2.68,0.0,2015-08-02 01:00:00
48938,2015,8,2,2,2,64.0,22.0,94.0,1003.0,23.0,3,0.89,0.0,2015-08-02 02:00:00
48939,2015,8,2,3,2,64.0,22.0,94.0,1003.0,23.0,0,0.89,0.0,2015-08-02 03:00:00
48940,2015,8,2,4,2,37.0,22.0,94.0,1003.0,23.0,3,0.89,0.3,2015-08-02 04:00:00
48941,2015,8,2,5,2,47.0,22.0,94.0,1004.0,23.0,0,0.45,0.1,2015-08-02 05:00:00
48942,2015,8,2,6,2,51.0,22.0,94.0,1004.0,23.0,0,1.34,0.0,2015-08-02 06:00:00
48943,2015,8,2,7,2,51.0,23.0,100.0,1003.0,23.0,2,1.79,0.0,2015-08-02 07:00:00
48944,2015,8,2,8,2,54.0,23.0,94.0,1003.0,24.0,0,0.89,0.0,2015-08-02 08:00:00
48945,2015,8,2,9,2,63.0,22.0,88.0,1004.0,24.0,0,1.78,0.0,2015-08-02 09:00:00
48946,2015,8,2,10,2,76.0,23.0,88.0,1004.0,25.0,3,1.79,0.0,2015-08-02 10:00:00
48947,2015,8,2,11,2,82.0,23.0,88.0,1003.0,25.0,3,3.58,0.0,2015-08-02 11:00:00
48948,2015,8,2,12,2,75.0,24.0,88.0,1003.0,26.0,3,5.37,0.0,2015-08-02 12:00:00
48949,2015,8,2,13,2,63.0,24.0,78.0,1002.0,28.0,0,0.89,0.0,2015-08-02 13:00:00
48950,2015,8,2,14,2,65.0,24.0,74.0,1001.0,29.0,3,1.79,0.0,2015-08-02 14:00:00
48951,2015,8,2,15,2,60.0,24.0,70.0,1001.0,30.0,3,3.58,0.0,2015-08-02 15:00:00
48952,2015,8,2,16,2,68.0,25.0,74.0,1000.0,30.0,3,5.37,0.0,2015-08-02 16:00:00
48953,2015,8,2,17,2,76.0,25.0,74.0,1000.0,30.0,3,7.16,0.0,2015-08-02 17:00:00
48954,2015,8,2,18,2,84.0,25.0,79.0,1000.0,29.0,3,11.18,0.0,2015-08-02 18:00:00
48955,2015,8,2,19,2,77.0,25.0,83.0,1001.0,28.0,3,14.31,0.0,2015-08-02 19:00:00
48956,2015,8,2,20,2,86.0,25.0,88.0,1002.0,27.0,3,16.1,0.0,2015-08-02 20:00:00
48957,2015,8,2,21,2,86.0,25.0,88.0,1002.0,27.0,3,17.89,0.0,2015-08-02 21:00:00
48958,2015,8,2,22,2,60.0,25.0,94.0,1003.0,26.0,3,21.02,0.0,2015-08-02 22:00:00
48959,2015,8,2,23,2,70.0,24.0,88.0,1003.0,26.0,3,21.91,0.0,2015-08-02 23:00:00
48960,2015,8,3,0,2,79.0,24.0,88.0,1003.0,26.0,3,22.8,0.0,2015-08-03 00:00:00
48961,2015,8,3,1,2,95.0,24.0,94.0,1003.0,25.0,0,0.89,0.0,2015-08-03 01:00:00
48962,2015,8,3,2,2,93.0,24.0,94.0,1003.0,25.0,0,1.78,0.0,2015-08-03 02:00:00
48963,2015,8,3,3,2,114.0,24.0,94.0,1002.0,25.0,0,2.67,0.0,2015-08-03 03:00:00
48964,2015,8,3,4,2,123.0,24.0,94.0,1002.0,25.0,0,3.56,0.0,2015-08-03 04:00:00
48965,2015,8,3,5,2,131.0,24.0,94.0,1002.0,25.0,0,4.45,0.0,2015-08-03 05:00:00
48966,2015,8,3,6,2,137.0,25.0,100.0,1002.0,25.0,0,4.9,0.0,2015-08-03 06:00:00
48967,2015,8,3,7,2,136.0,25.0,100.0,1002.0,25.0,1,4.02,0.0,2015-08-03 07:00:00
48968,2015,8,3,8,2,98.0,24.0,88.0,1002.0,26.0,1,5.81,0.0,2015-08-03 08:00:00
48969,2015,8,3,9,2,80.0,23.0,78.0,1002.0,27.0,0,0.89,0.0,2015-08-03 09:00:00
48970,2015,8,3,10,2,73.0,24.0,78.0,1003.0,28.0,2,1.79,0.0,2015-08-03 10:00:00
48971,2015,8,3,11,2,65.0,24.0,78.0,1003.0,28.0,1,1.79,0.0,2015-08-03 11:00:00
48972,2015,8,3,12,2,62.0,24.0,78.0,1002.0,28.0,0,0.89,0.0,2015-08-03 12:00:00
48973,2015,8,3,13,2,39.0,24.0,74.0,1002.0,29.0,0,1.78,0.0,2015-08-03 13:00:00
48974,2015,8,3,14,2,29.0,23.0,74.0,1002.0,28.0,1,4.92,0.0,2015-08-03 14:00:00
48975,2015,8,3,15,2,8.0,22.0,65.0,1002.0,29.0,1,9.84,0.0,2015-08-03 15:00:00
48976,2015,8,3,16,2,19.0,16.0,54.0,1003.0,26.0,1,16.99,0.0,2015-08-03 16:00:00
48977,2015,8,3,17,2,18.0,17.0,64.0,1003.0,24.0,1,21.91,0.2,2015-08-03 17:00:00
48978,2015,8,3,18,2,13.0,17.0,64.0,1002.0,24.0,1,27.72,0.0,2015-08-03 18:00:00
48979,2015,8,3,19,2,9.0,16.0,64.0,1001.0,23.0,1,34.87,0.0,2015-08-03 19:00:00
48980,2015,8,3,20,2,13.0,17.0,73.0,1000.0,22.0,2,1.79,0.0,2015-08-03 20:00:00
48981,2015,8,3,21,2,10.0,18.0,78.0,1001.0,22.0,0,0.89,0.0,2015-08-03 21:00:00
48982,2015,8,3,22,2,5.0,16.0,64.0,1002.0,23.0,0,1.78,0.0,2015-08-03 22:00:00
48983,2015,8,3,23,2,5.0,16.0,64.0,1002.0,23.0,1,1.79,0.0,2015-08-03 23:00:00
48984,2015,8,4,0,2,5.0,16.0,77.0,1002.0,20.0,1,3.58,0.0,2015-08-04 00:00:00
48985,2015,8,4,1,2,4.0,16.0,77.0,1001.0,20.0,1,6.71,0.0,2015-08-04 01:00:00
48986,2015,8,4,2,2,6.0,16.0,82.0,1001.0,19.0,1,9.84,0.0,2015-08-04 02:00:00
48987,2015,8,4,3,2,6.0,16.0,88.0,1001.0,18.0,1,12.97,0.0,2015-08-04 03:00:00
48988,2015,8,4,4,2,12.0,15.0,88.0,1001.0,17.0,1,16.1,0.0,2015-08-04 04:00:00
48989,2015,8,4,5,2,14.0,15.0,88.0,1001.0,17.0,1,19.23,0.0,2015-08-04 05:00:00
48990,2015,8,4,6,2,20.0,16.0,82.0,1001.0,19.0,1,22.36,0.0,2015-08-04 06:00:00
48991,2015,8,4,7,2,12.0,18.0,78.0,1001.0,22.0,1,24.15,0.0,2015-08-04 07:00:00
48992,2015,8,4,8,2,13.0,17.0,64.0,1002.0,24.0,1,25.94,0.0,2015-08-04 08:00:00
48993,2015,8,4,9,2,17.0,17.0,57.0,1002.0,26.0,1,27.73,0.0,2015-08-04 09:00:00
48994,2015,8,4,10,2,16.0,17.0,51.0,1002.0,28.0,1,29.52,0.0,2015-08-04 10:00:00
